IdProceso	Fecha	Hora	Usuario	Coopac	Carpeta	Descripcion	Categoria	Criticidad
100334	2021-02-02	2021-02-02 14:57:55	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 14:57:55] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100334	2021-02-02	2021-02-02 14:57:56	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 14:57:55] - Coopac evaluada: 01342-LOS ANDES COTARUSI	Informativo	Baja
100334	2021-02-02	2021-02-02 14:57:56	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 14:57:56] - PID: 100334[201901~202012]	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:45	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:45] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:45	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:45] - Coopac evaluada: 01342-LOS ANDES COTARUSI	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:46	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:45] - PID: 100335[201901~202012]	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:46	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:46] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:46	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:46] - Inicio del interrogatorio. PID-100335.	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:46	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:46] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:48	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:48] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100335	2021-02-02	2021-02-02 17:18:48	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:18:48] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100335	2021-02-02	2021-02-02 17:20:31	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:20:31] - La validación de Columnas faltantes concluyó con 1 observación(es).	Informativo	Baja
100335	2021-02-02	2021-02-02 17:20:31	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:20:31] - La validación de Columnas sobrantes concluyó con 1 observación(es).	Informativo	Baja
100335	2021-02-02	2021-02-02 17:20:32	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:20:31] - La validación de Columnas vacías concluyó con 53 observación(es).	Informativo	Baja
100335	2021-02-02	2021-02-02 17:20:32	DPACHECO	LOS ANDES COTARUSI	test/datatest	[2021-02-02 17:20:32] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:35	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:35] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:35	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:35] - Coopac evaluada: 01106-SAN FRANCISCO 289	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:35	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:35] - PID: 100336[201901~202011]	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:36	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:35] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:36	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:36] - Inicio del interrogatorio modulo 1. PID-100336.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:36	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:36] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:37	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:37] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:35:37	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:35:37] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100336	2021-02-03	2021-02-03 16:36:17	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:36:17] - La validación de Columnas faltantes concluyó con 46 observación(es).	Informativo	Baja
100336	2021-02-03	2021-02-03 16:36:17	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:36:17] - La validación de Columnas sobrantes concluyó con 46 observación(es).	Informativo	Baja
100336	2021-02-03	2021-02-03 16:36:18	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:36:17] - La validación de Columnas vacías concluyó con 69 observación(es).	Informativo	Baja
100336	2021-02-03	2021-02-03 16:36:18	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:36:18] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:36:18	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:36:18] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100336	2021-02-03	2021-02-03 16:37:42	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:37:42] -       Resultado: La validación operaciones duplicadas concluyó con 24 observación(es).	Informativo	Baja
100336	2021-02-03	2021-02-03 16:37:42	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:37:42] - Layer 3. Validación de entre BD01/BD02A, BD03A/BD03B.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:07	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:07] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:07	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:07] - Coopac evaluada: 01106-SAN FRANCISCO 289	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:07	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:07] - PID: 100337[201901~202011]	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:08	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:07] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:08	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:08] - Inicio del interrogatorio modulo 1. PID-100337.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:08	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:08] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:09	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:09] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:09	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:09] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:49	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:49] - La validación de Columnas faltantes concluyó con 46 observación(es).	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:49	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:49] - La validación de Columnas sobrantes concluyó con 46 observación(es).	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:49	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:49] - La validación de Columnas vacías concluyó con 69 observación(es).	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:50	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:50] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:57:50	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:57:50] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:59:14	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:59:14] -       Resultado: La validación operaciones duplicadas concluyó con 24 observación(es).	Informativo	Baja
100337	2021-02-03	2021-02-03 16:59:14	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:59:14] - Layer 3. Validación de entre BD01/BD02A, BD03A/BD03B.	Informativo	Baja
100337	2021-02-03	2021-02-03 16:59:56	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:59:56] -       Resultado: La validación de cruce interno concluyó con 23 observación(es).	Informativo	Baja
100337	2021-02-03	2021-02-03 16:59:57	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 16:59:56] - Layer 4. Validación de campos indviduales.	Informativo	Baja
100337	2021-02-03	2021-02-03 17:01:17	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 17:01:17] -       Resultado: La validación de los campos concluyó con 209 observaciones tipo1.	Informativo	Baja
100337	2021-02-03	2021-02-03 17:01:54	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 17:01:54] -       Resultado: La validación de los campos concluyó con 183 observación(es) tipo2.	Informativo	Baja
100337	2021-02-03	2021-02-03 17:01:54	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-03 17:01:54] -       Resultado: La revisión errores OM 22269-2020 tiene observaciones.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:20	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:20] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:20	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:20] - Coopac evaluada: 01106-SAN FRANCISCO 289	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:21	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:20] - PID: 100338[201901~202011]	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:21	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:21] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:22	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:21] - Inicio del interrogatorio modulo 1. PID-100338.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:22	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:22] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:24	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:23] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:52:24	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:52:24] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100338	2021-02-04	2021-02-04 09:53:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:53:18] - La validación de Columnas faltantes concluyó con 46 observación(es).	Informativo	Baja
100338	2021-02-04	2021-02-04 09:53:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:53:19] - La validación de Columnas sobrantes concluyó con 46 observación(es).	Informativo	Baja
100338	2021-02-04	2021-02-04 09:53:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:53:19] - La validación de Columnas vacías concluyó con 69 observación(es).	Informativo	Baja
100338	2021-02-04	2021-02-04 09:53:20	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:53:19] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:53:20	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:53:20] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:54:58	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:54:58] -       Resultado: La validación operaciones duplicadas concluyó con 23 observación(es).	Informativo	Baja
100338	2021-02-04	2021-02-04 09:54:59	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:54:58] - Layer 3. Validación de entre BD01/BD02A, BD03A/BD03B.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:55:43	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:55:43] -       Resultado: La validación de cruce interno concluyó con 23 observación(es).	Informativo	Baja
100338	2021-02-04	2021-02-04 09:55:43	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:55:43] - Layer 4. Validación de campos indviduales.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:57:00	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:57:00] -       Resultado: La validación de los campos concluyó con 209 observaciones tipo1.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:57:37	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:57:37] -       Resultado: La validación de los campos concluyó con 183 observación(es) tipo2.	Informativo	Baja
100338	2021-02-04	2021-02-04 09:57:37	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 09:57:37] -       Resultado: La revisión errores OM 22269-2020 tiene observaciones.	Informativo	Baja
100338	2021-02-04	2021-02-04 10:22:13	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 10:22:13] - 2. MÓDULO DE DECTECCIÓN DE ALERTAS A BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100338	2021-02-04	2021-02-04 10:22:13	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 10:22:13] - Inicio del interrogatorio modulo 2. PID-100338.	Informativo	Baja
100338	2021-02-04	2021-02-04 10:22:14	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 10:22:13] - Layer 0. Detección de Alertas al Cruce Contable de la cartera.	Informativo	Baja
100338	2021-02-04	2021-02-04 10:24:18	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 10:24:18] -       Resultado: El análisis contable concluyó sin observaciones.	Informativo	Baja
100338	2021-02-04	2021-02-04 10:24:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 10:24:18] -       Resultado: No se detectaron alertas al cruce contable de la cartera.	Informativo	Baja
100338	2021-02-04	2021-02-04 12:55:18	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 12:55:18] - 2. MÓDULO DE DECTECCIÓN DE ALERTAS A BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100338	2021-02-04	2021-02-04 12:55:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 12:55:18] - Inicio del interrogatorio modulo 2. PID-100338.	Informativo	Baja
100338	2021-02-04	2021-02-04 12:55:19	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 12:55:19] - Layer 0. Detección de Alertas al Cruce Contable de la cartera.	Informativo	Baja
100338	2021-02-04	2021-02-04 12:57:21	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 12:57:21] -       Resultado: Se detectaron alertas contables a la cartera de créditos pues no cuadra con el balance de comprobación. 	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:45	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:45] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:45	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:45] - Coopac evaluada: 01106-SAN FRANCISCO 289	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:45	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:45] - PID: 100339[201901~202011]	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:46	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:46] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:46	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:46] - Inicio del interrogatorio modulo 1. PID-100339.	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:46	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:46] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:47	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:47] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100339	2021-02-04	2021-02-04 14:58:47	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:58:47] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100339	2021-02-04	2021-02-04 14:59:29	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:59:29] - La validación de Columnas faltantes concluyó con 46 observación(es).	Informativo	Baja
100339	2021-02-04	2021-02-04 14:59:29	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:59:29] - La validación de Columnas sobrantes concluyó con 46 observación(es).	Informativo	Baja
100339	2021-02-04	2021-02-04 14:59:29	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:59:29] - La validación de Columnas vacías concluyó con 69 observación(es).	Informativo	Baja
100339	2021-02-04	2021-02-04 14:59:29	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:59:29] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100339	2021-02-04	2021-02-04 14:59:30	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 14:59:30] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:00:51	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:00:51] -       Resultado: La validación operaciones duplicadas concluyó con 23 observación(es).	Informativo	Baja
100339	2021-02-04	2021-02-04 15:00:51	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:00:51] - Layer 3. Validación de entre BD01/BD02A, BD03A/BD03B.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:01:32	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:01:32] -       Resultado: La validación de cruce interno concluyó con 23 observación(es).	Informativo	Baja
100339	2021-02-04	2021-02-04 15:01:33	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:01:32] - Layer 4. Validación de campos indviduales.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:02:51	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:02:51] -       Resultado: La validación de los campos concluyó con 209 observaciones tipo1.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:03:27	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:03:27] -       Resultado: La validación de los campos concluyó con 183 observación(es) tipo2.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:03:28	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:03:27] -       Resultado: La revisión errores OM 22269-2020 tiene observaciones.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:03:28	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:03:28] - 2. MÓDULO DE DECTECCIÓN DE ALERTAS A BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100339	2021-02-04	2021-02-04 15:03:28	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:03:28] - Inicio del interrogatorio modulo 2. PID-100339.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:03:28	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:03:28] - Layer 0. Detección de Alertas al Cruce Contable de la cartera.	Informativo	Baja
100339	2021-02-04	2021-02-04 15:05:22	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-04 15:05:22] -       Resultado: Se detectaron alertas contables a la cartera de créditos pues no cuadra con el balance de comprobación. 	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:56	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:55] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:56	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:56] - Coopac evaluada: 01106-SAN FRANCISCO 289	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:56	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:56] - PID: 100340[201901~202011]	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:57	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:56] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:57	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:57] - Inicio del interrogatorio modulo 1. PID-100340.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:57	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:57] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:58	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:58] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:29:58	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:29:58] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100340	2021-02-09	2021-02-09 12:30:50	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:30:50] - La validación de Columnas faltantes concluyó con 46 observación(es).	Informativo	Baja
100340	2021-02-09	2021-02-09 12:30:50	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:30:50] - La validación de Columnas sobrantes concluyó con 46 observación(es).	Informativo	Baja
100340	2021-02-09	2021-02-09 12:30:50	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:30:50] - La validación de Columnas vacías concluyó con 69 observación(es).	Informativo	Baja
100340	2021-02-09	2021-02-09 12:30:51	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:30:50] -       Resultado: La revisión de estructura de datos tiene observaciones. Continuar con discreción.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:30:51	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:30:51] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:32:25	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:32:25] -       Resultado: La validación operaciones duplicadas concluyó con 23 observación(es).	Informativo	Baja
100340	2021-02-09	2021-02-09 12:32:25	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:32:25] - Layer 3. Validación de entre BD01/BD02A, BD03A/BD03B.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:33:09	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:33:09] -       Resultado: La validación de cruce interno concluyó con 23 observación(es).	Informativo	Baja
100340	2021-02-09	2021-02-09 12:33:09	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:33:09] - Layer 4. Validación de campos indviduales.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:34:32	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:34:32] -       Resultado: La validación de los campos concluyó con 209 observaciones tipo1.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:35:16	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:35:16] -       Resultado: La validación de los campos concluyó con 183 observación(es) tipo2.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:35:16	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:35:16] -       Resultado: La revisión errores OM 22269-2020 tiene observaciones.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:35:17	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:35:16] - Layer 5. Validación de Cruce Contable a la cartera.	Informativo	Baja
100340	2021-02-09	2021-02-09 12:37:25	DPACHECO	SAN FRANCISCO 289	test/datatest	[2021-02-09 12:37:25] -       Resultado: Se detectaron errores contables a la cartera de créditos pues no cuadra con el balance de comprobación.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:25	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:25] - ---------------------------- VALIDADOR SIA 1.4.2021 --------------------------	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:26	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:25] - Coopac evaluada: 01172-SAN MARTÍN DE PORRES	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:26	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:26] - PID: 100341[201901~202010]	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:26	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:26] - 1. MÓDULO DE VALIDACIÓN DE BASE DE DATOS CREDITICIAS --------------------------	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:27	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:26] - Inicio del interrogatorio modulo 1. PID-100341.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:27	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:27] - Layer 0. Revisión de pre-requisitos.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:28	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:28] -       Resultado: Revisión de pre-requisitos satisfactoria.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:16:28	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:16:28] - Layer 1. Revisión de estructura de tablas	Informativo	Baja
100341	2021-02-09	2021-02-09 20:17:59	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:17:59] - La validación de Columnas vacías concluyó con 1 observación(es).	Informativo	Baja
100341	2021-02-09	2021-02-09 20:17:59	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:17:59] -       Resultado: Revisión de estructura de datos satisfatoria.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:17:59	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:17:59] - Layer 2. Validación de operaciones duplicadas.	Informativo	Baja
100341	2021-02-09	2021-02-09 20:25:25	DPACHECO	SAN MARTÍN DE PORRES	test/datatest	[2021-02-09 20:25:25] -       Resultado: La validación operaciones duplicadas concluyó con 50 observación(es).	Informativo	Baja
